,item,is_val
22639,san_marco/9201,False
22640,san_marco/4106,False
22641,san_marco/7867,False
22642,san_marco/5562,False
22643,san_marco/598,False
22644,san_marco/8983,False
22645,san_marco/3398,False
22646,san_marco/2336,False
22647,san_marco/1350,False
22648,san_marco/7841,False
22649,san_marco/1828,False
22650,san_marco/9780,False
22651,san_marco/7982,False
22652,san_marco/7879,False
22653,san_marco/3334,False
22654,san_marco/5954,False
22655,san_marco/5178,False
22656,san_marco/4264,False
22657,san_marco/7895,False
22658,san_marco/2782,False
22659,san_marco/3714,False
22660,san_marco/1724,False
22661,san_marco/3427,False
22662,san_marco/1934,False
22663,san_marco/8910,False
22664,san_marco/1991,False
22665,san_marco/2122,False
22666,san_marco/6550,False
22667,san_marco/8264,False
22668,san_marco/5487,False
22669,san_marco/898,False
22670,san_marco/3489,False
22671,san_marco/9250,False
22672,san_marco/7620,False
22673,san_marco/5221,False
22674,san_marco/1668,False
22675,san_marco/5367,False
22676,san_marco/230,False
22677,san_marco/5757,False
22678,san_marco/9483,False
22679,san_marco/8074,False
22680,san_marco/7973,False
22681,san_marco/5675,False
22682,san_marco/413,False
22683,san_marco/4388,False
22684,san_marco/8283,False
22685,san_marco/6041,False
22686,san_marco/9260,False
22687,san_marco/8273,False
22688,san_marco/6182,False
22689,san_marco/9704,False
22690,san_marco/4829,False
22691,san_marco/6276,False
22692,san_marco/8002,False
22693,san_marco/1944,False
22694,san_marco/883,False
22695,san_marco/2886,False
22696,san_marco/3666,False
22697,san_marco/2303,False
22698,san_marco/7418,False
22699,san_marco/9499,False
22700,san_marco/1810,False
22701,san_marco/4641,False
22702,san_marco/75,False
22703,san_marco/298,False
22704,san_marco/9170,False
22705,san_marco/6712,False
22706,san_marco/3249,False
22707,san_marco/9927,False
22708,san_marco/7133,False
22709,san_marco/4252,False
22710,san_marco/8350,False
22711,san_marco/3884,False
22712,san_marco/5619,False
22713,san_marco/4346,False
22714,san_marco/9580,False
22715,san_marco/673,False
22716,san_marco/1898,False
22717,san_marco/2677,False
22718,san_marco/7301,False
22719,san_marco/5734,False
22720,san_marco/8063,False
22721,san_marco/8907,False
22722,san_marco/9791,False
22723,san_marco/44,False
22724,san_marco/1351,False
22725,san_marco/9458,False
22726,san_marco/8971,False
22727,san_marco/1806,False
22728,san_marco/5726,False
22729,san_marco/3819,False
22730,san_marco/8470,False
22731,san_marco/7644,False
22732,san_marco/6624,False
22733,san_marco/7485,False
22734,san_marco/5335,False
22735,san_marco/3647,False
22736,san_marco/2695,False
22737,san_marco/8558,False
22738,san_marco/4596,False
22739,san_marco/8022,False
22740,san_marco/4158,False
22741,san_marco/1967,False
22742,san_marco/3640,False
22743,san_marco/377,False
22744,san_marco/2718,False
22745,san_marco/2949,False
22746,san_marco/8597,False
22747,san_marco/5766,False
22748,san_marco/3975,False
22749,san_marco/8159,False
22750,san_marco/6347,False
22751,san_marco/1243,False
22752,san_marco/3518,False
22753,san_marco/9453,False
22754,san_marco/4647,False
22755,san_marco/1278,False
22756,san_marco/1540,False
22757,san_marco/3201,False
22758,san_marco/1061,False
22759,san_marco/3411,False
22760,san_marco/6487,False
22761,san_marco/3378,False
22762,san_marco/2615,False
22763,san_marco/7056,False
22764,san_marco/5288,False
22765,san_marco/183,False
22766,san_marco/3683,False
22767,san_marco/987,False
22768,san_marco/9058,False
22769,san_marco/7576,False
22770,san_marco/9528,False
22771,san_marco/2731,False
22772,san_marco/840,False
22773,san_marco/2523,False
22774,san_marco/9743,False
22775,san_marco/652,False
22776,san_marco/4512,False
22777,san_marco/328,False
22778,san_marco/6147,False
22779,san_marco/30,False
22780,san_marco/6074,False
22781,san_marco/249,False
22782,san_marco/2767,False
22783,san_marco/8868,False
22784,san_marco/7963,False
22785,san_marco/4186,False
22786,san_marco/3913,False
22787,san_marco/4283,False
22788,san_marco/6314,False
22789,san_marco/9524,False
22790,san_marco/3612,False
22791,san_marco/6777,False
22792,san_marco/7363,False
22793,san_marco/3696,False
22794,san_marco/6156,False
22795,san_marco/3434,False
22796,san_marco/4979,False
22797,san_marco/3461,False
22798,san_marco/5129,False
22799,san_marco/5427,False
22800,san_marco/5916,False
22801,san_marco/8434,False
22802,san_marco/6741,False
22803,san_marco/7745,False
22804,san_marco/6141,False
22805,san_marco/651,False
22806,san_marco/843,False
22807,san_marco/7318,False
22808,san_marco/4,False
22809,san_marco/3965,False
22810,san_marco/474,False
22811,san_marco/9949,False
22812,san_marco/5347,False
22813,san_marco/1477,False
22814,san_marco/6524,False
22815,san_marco/1619,False
22816,san_marco/8716,False
22817,san_marco/3272,False
22818,san_marco/4484,False
22819,san_marco/3530,False
22820,san_marco/4467,False
22821,san_marco/7587,False
22822,san_marco/3514,False
22823,san_marco/9043,False
22824,san_marco/8445,False
22825,san_marco/5797,False
22826,san_marco/8175,False
22827,san_marco/9341,False
22828,san_marco/3659,False
22829,san_marco/303,False
22830,san_marco/207,False
22831,san_marco/7135,False
22832,san_marco/1808,False
22833,san_marco/2708,False
22834,san_marco/6645,False
22835,san_marco/6391,False
22836,san_marco/5788,False
22837,san_marco/9444,False
22838,san_marco/9018,False
22839,san_marco/4001,False
22840,san_marco/309,False
22841,san_marco/6031,False
22842,san_marco/4626,False
22843,san_marco/80,False
22844,san_marco/5583,False
22845,san_marco/6044,False
22846,san_marco/8274,False
22847,san_marco/9437,False
22848,san_marco/5160,False
22849,san_marco/7731,False
22850,san_marco/2299,False
22851,san_marco/5270,False
22852,san_marco/2956,False
22853,san_marco/7250,False
22854,san_marco/4340,False
22855,san_marco/4444,False
22856,san_marco/5109,False
22857,san_marco/6046,False
22858,san_marco/375,False
22859,san_marco/2047,False
22860,san_marco/5239,False
22861,san_marco/949,False
22862,san_marco/751,False
22863,san_marco/4016,False
22864,san_marco/8712,False
22865,san_marco/6160,False
22866,san_marco/2713,False
22867,san_marco/4148,False
22868,san_marco/146,False
22869,san_marco/6564,False
22870,san_marco/5067,False
22871,san_marco/2974,False
22872,san_marco/9718,False
22873,san_marco/2306,False
22874,san_marco/8621,False
22875,san_marco/5868,False
22876,san_marco/1851,False
22877,san_marco/5028,False
22878,san_marco/4079,False
22879,san_marco/7785,False
22880,san_marco/9889,False
22881,san_marco/6917,False
22882,san_marco/2387,False
22883,san_marco/8859,False
22884,san_marco/2998,False
22885,san_marco/4500,False
22886,san_marco/537,False
22887,san_marco/348,False
22888,san_marco/4159,False
22889,san_marco/2040,False
22890,san_marco/6083,False
22891,san_marco/7556,False
22892,san_marco/9057,False
22893,san_marco/1261,False
22894,san_marco/3167,False
22895,san_marco/971,False
22896,san_marco/6903,False
22897,san_marco/7735,False
22898,san_marco/4115,False
22899,san_marco/5297,False
22900,san_marco/7765,False
22901,san_marco/1450,False
22902,san_marco/1364,False
22903,san_marco/8782,False
22904,san_marco/2137,False
22905,san_marco/2436,False
22906,san_marco/2151,False
22907,san_marco/9879,False
22908,san_marco/8726,False
22909,san_marco/3850,False
22910,san_marco/8188,False
22911,san_marco/4646,False
22912,san_marco/1043,False
22913,san_marco/904,False
22914,san_marco/57,False
22915,san_marco/8114,False
22916,san_marco/638,False
22917,san_marco/586,False
22918,san_marco/5193,False
22919,san_marco/1480,False
22920,san_marco/7521,False
22921,san_marco/2954,False
22922,san_marco/4029,False
22923,san_marco/1073,False
22924,san_marco/6644,False
22925,san_marco/7720,False
22926,san_marco/1210,False
22927,san_marco/5207,False
22928,san_marco/5901,False
22929,san_marco/9087,False
22930,san_marco/3234,False
22931,san_marco/3400,False
22932,san_marco/7981,False
22933,san_marco/7249,False
22934,san_marco/5520,False
22935,san_marco/8081,False
22936,san_marco/8325,False
22937,san_marco/3340,False
22938,san_marco/9515,False
22939,san_marco/8589,False
22940,san_marco/9916,False
22941,san_marco/7773,False
22942,san_marco/1441,False
22943,san_marco/952,False
22944,san_marco/9192,False
22945,san_marco/8738,False
22946,san_marco/7659,False
22947,san_marco/9741,False
22948,san_marco/2164,False
22949,san_marco/7378,False
22950,san_marco/1338,False
22951,san_marco/2278,False
22952,san_marco/9558,False
22953,san_marco/1781,False
22954,san_marco/4365,False
22955,san_marco/7025,False
22956,san_marco/2746,False
22957,san_marco/2758,False
22958,san_marco/5174,False
22959,san_marco/1969,False
22960,san_marco/7592,False
22961,san_marco/6301,False
22962,san_marco/8557,False
22963,san_marco/2912,False
22964,san_marco/1561,False
22965,san_marco/416,False
22966,san_marco/344,False
22967,san_marco/8750,False
22968,san_marco/4547,False
22969,san_marco/6525,False
22970,san_marco/3124,False
22971,san_marco/2325,False
22972,san_marco/2107,False
22973,san_marco/261,False
22974,san_marco/7302,False
22975,san_marco/3959,False
22976,san_marco/4011,False
22977,san_marco/8446,False
22978,san_marco/2539,False
22979,san_marco/1843,False
22980,san_marco/4113,False
22981,san_marco/2106,False
22982,san_marco/862,False
22983,san_marco/3431,False
22984,san_marco/1082,False
22985,san_marco/3237,False
22986,san_marco/3420,False
22987,san_marco/5545,False
22988,san_marco/1752,False
22989,san_marco/1556,False
22990,san_marco/6187,False
22991,san_marco/7028,False
22992,san_marco/9655,False
22993,san_marco/5396,False
22994,san_marco/7961,False
22995,san_marco/3024,False
22996,san_marco/3763,False
22997,san_marco/4202,False
22998,san_marco/1606,False
22999,san_marco/8286,False
23000,san_marco/7069,False
23001,san_marco/1995,False
23002,san_marco/774,False
23003,san_marco/6451,False
23004,san_marco/7890,False
23005,san_marco/5701,False
23006,san_marco/9258,False
23007,san_marco/5539,False
23008,san_marco/2785,False
23009,san_marco/8147,False
23010,san_marco/9618,False
23011,san_marco/6077,False
23012,san_marco/227,False
23013,san_marco/3128,False
23014,san_marco/7166,False
23015,san_marco/5530,False
23016,san_marco/6696,False
23017,san_marco/6648,False
23018,san_marco/7177,False
23019,san_marco/9642,False
23020,san_marco/9162,False
23021,san_marco/3727,False
23022,san_marco/4783,False
23023,san_marco/78,False
23024,san_marco/5516,False
23025,san_marco/2873,False
23026,san_marco/3981,False
23027,san_marco/3984,False
23028,san_marco/3817,False
23029,san_marco/7397,False
23030,san_marco/9159,False
23031,san_marco/224,False
23032,san_marco/323,False
23033,san_marco/9130,False
23034,san_marco/3032,False
23035,san_marco/3791,False
23036,san_marco/3720,False
23037,san_marco/2147,False
23038,san_marco/696,False
23039,san_marco/2995,False
23040,san_marco/7507,False
23041,san_marco/4960,False
23042,san_marco/6087,False
23043,san_marco/3019,False
23044,san_marco/9673,False
23045,san_marco/6633,False
23046,san_marco/2926,False
23047,san_marco/875,False
23048,san_marco/8224,False
23049,san_marco/5075,False
23050,san_marco/8842,False
23051,san_marco/2634,False
23052,san_marco/3261,False
23053,san_marco/4468,False
23054,san_marco/9886,False
23055,san_marco/3259,False
23056,san_marco/7772,False
23057,san_marco/8426,False
23058,san_marco/2285,False
23059,san_marco/884,False
23060,san_marco/3479,False
23061,san_marco/9344,False
23062,san_marco/1294,False
23063,san_marco/5501,False
23064,san_marco/6257,False
23065,san_marco/6846,False
23066,san_marco/2365,False
23067,san_marco/3827,False
23068,san_marco/8328,False
23069,san_marco/1037,False
23070,san_marco/2648,False
23071,san_marco/7816,False
23072,san_marco/531,False
23073,san_marco/2216,False
23074,san_marco/8655,False
23075,san_marco/2620,False
23076,san_marco/4461,False
23077,san_marco/9148,False
23078,san_marco/5458,False
23079,san_marco/849,False
23080,san_marco/7945,False
23081,san_marco/453,False
23082,san_marco/3123,False
23083,san_marco/8811,False
23084,san_marco/9670,False
23085,san_marco/5948,False
23086,san_marco/3809,False
23087,san_marco/3286,False
23088,san_marco/4291,False
23089,san_marco/9338,False
23090,san_marco/7959,False
23091,san_marco/6554,False
23092,san_marco/6704,False
23093,san_marco/1646,False
23094,san_marco/2346,False
23095,san_marco/9329,False
23096,san_marco/7882,False
23097,san_marco/2204,False
23098,san_marco/9414,False
23099,san_marco/4053,False
23100,san_marco/4354,False
23101,san_marco/7995,False
23102,san_marco/6947,False
23103,san_marco/9239,False
23104,san_marco/5750,False
23105,san_marco/1354,False
23106,san_marco/2141,False
23107,san_marco/8117,False
23108,san_marco/2882,False
23109,san_marco/2116,False
23110,san_marco/2877,False
23111,san_marco/1671,False
23112,san_marco/2575,False
23113,san_marco/5775,False
23114,san_marco/1389,False
23115,san_marco/565,False
23116,san_marco/2483,False
23117,san_marco/2894,False
23118,san_marco/2546,False
23119,san_marco/3820,False
23120,san_marco/8503,False
23121,san_marco/6433,False
23122,san_marco/6612,False
23123,san_marco/7877,False
23124,san_marco/709,False
23125,san_marco/2338,False
23126,san_marco/2458,False
23127,san_marco/5730,False
23128,san_marco/3118,False
23129,san_marco/1709,False
23130,san_marco/5116,False
23131,san_marco/1633,False
23132,san_marco/5098,False
23133,san_marco/4619,False
23134,san_marco/6580,False
23135,san_marco/6764,False
23136,san_marco/3532,False
23137,san_marco/1035,False
23138,san_marco/3458,False
23139,san_marco/9613,False
23140,san_marco/8956,False
23141,san_marco/9432,False
23142,san_marco/7044,False
23143,san_marco/8967,False
23144,san_marco/2452,False
23145,san_marco/1105,False
23146,san_marco/6037,False
23147,san_marco/347,False
23148,san_marco/9000,False
23149,san_marco/1223,False
23150,san_marco/4560,False
23151,san_marco/125,False
23152,san_marco/7640,False
23153,san_marco/4361,False
23154,san_marco/2053,False
23155,san_marco/6959,False
23156,san_marco/5915,False
23157,san_marco/2341,False
23158,san_marco/976,False
23159,san_marco/9187,False
23160,san_marco/8418,False
23161,san_marco/9543,False
23162,san_marco/5025,False
23163,san_marco/6681,False
23164,san_marco/8102,False
23165,san_marco/6004,False
23166,san_marco/7368,False
23167,san_marco/7557,False
23168,san_marco/8490,False
23169,san_marco/2062,False
23170,san_marco/617,False
23171,san_marco/9897,False
23172,san_marco/5388,False
23173,san_marco/2528,False
23174,san_marco/7023,False
23175,san_marco/141,False
23176,san_marco/7417,False
23177,san_marco/216,False
23178,san_marco/317,False
23179,san_marco/2251,False
23180,san_marco/2856,False
23181,san_marco/5038,False
23182,san_marco/963,False
23183,san_marco/7897,False
23184,san_marco/2502,False
23185,san_marco/7937,False
23186,san_marco/7008,False
23187,san_marco/2603,False
23188,san_marco/5,False
23189,san_marco/2515,False
23190,san_marco/2600,False
23191,san_marco/699,False
23192,san_marco/3646,False
23193,san_marco/8734,False
23194,san_marco/9165,False
23195,san_marco/3902,False
23196,san_marco/5416,False
23197,san_marco/6793,False
23198,san_marco/6307,False
23199,san_marco/1332,False
23200,san_marco/5360,False
23201,san_marco/6,False
23202,san_marco/9418,False
23203,san_marco/8092,False
23204,san_marco/6513,False
23205,san_marco/3238,False
23206,san_marco/2942,False
23207,san_marco/3798,False
23208,san_marco/444,False
23209,san_marco/506,False
23210,san_marco/7045,False
23211,san_marco/3690,False
23212,san_marco/3395,False
23213,san_marco/6002,False
23214,san_marco/9643,False
23215,san_marco/2845,False
23216,san_marco/5363,False
23217,san_marco/6075,False
23218,san_marco/5172,False
23219,san_marco/5992,False
23220,san_marco/7655,False
23221,san_marco/7694,False
23222,san_marco/9480,False
23223,san_marco/6358,False
23224,san_marco/7394,False
23225,san_marco/9335,False
23226,san_marco/1970,False
23227,san_marco/6657,False
23228,san_marco/8742,False
23229,san_marco/4859,False
23230,san_marco/8694,False
23231,san_marco/4043,False
23232,san_marco/1316,False
23233,san_marco/6290,False
23234,san_marco/2651,False
23235,san_marco/485,False
23236,san_marco/6072,False
23237,san_marco/1046,False
23238,san_marco/6646,False
23239,san_marco/8014,False
23240,san_marco/3243,False
23241,san_marco/1909,False
23242,san_marco/3787,False
23243,san_marco/2962,False
23244,san_marco/8848,False
23245,san_marco/1192,False
23246,san_marco/6316,False
23247,san_marco/3941,False
23248,san_marco/5657,False
23249,san_marco/60,False
23250,san_marco/7600,False
23251,san_marco/4524,False
23252,san_marco/3366,False
23253,san_marco/9384,False
23254,san_marco/4108,False
23255,san_marco/5452,False
23256,san_marco/3789,False
23257,san_marco/3099,False
23258,san_marco/4915,False
23259,san_marco/847,False
23260,san_marco/9230,False
23261,san_marco/5898,False
23262,san_marco/7156,False
23263,san_marco/9489,False
23264,san_marco/7818,False
23265,san_marco/461,False
23266,san_marco/7617,False
23267,san_marco/9173,False
23268,san_marco/4336,False
23269,san_marco/5976,False
23270,san_marco/6133,False
23271,san_marco/3359,False
23272,san_marco/2357,False
23273,san_marco/7502,False
23274,san_marco/7993,False
23275,san_marco/742,False
23276,san_marco/548,False
23277,san_marco/633,False
23278,san_marco/9473,False
23279,san_marco/3264,False
23280,san_marco/3375,False
23281,san_marco/6858,False
23282,san_marco/2716,False
23283,san_marco/2656,False
23284,san_marco/6329,False
23285,san_marco/999,False
23286,san_marco/5090,False
23287,san_marco/5485,False
23288,san_marco/4947,False
23289,san_marco/1112,False
23290,san_marco/1847,False
23291,san_marco/4607,False
23292,san_marco/2282,False
23293,san_marco/9683,False
23294,san_marco/1499,False
23295,san_marco/9617,False
23296,san_marco/8543,False
23297,san_marco/6436,False
23298,san_marco/5660,False
23299,san_marco/944,False
23300,san_marco/5449,False
23301,san_marco/1949,False
23302,san_marco/8536,False
23303,san_marco/7255,False
23304,san_marco/7239,False
23305,san_marco/8417,False
23306,san_marco/6559,False
23307,san_marco/6204,False
23308,san_marco/2471,False
23309,san_marco/5756,False
23310,san_marco/1907,False
23311,san_marco/9029,False
23312,san_marco/1222,False
23313,san_marco/2570,False
23314,san_marco/686,False
23315,san_marco/5991,False
23316,san_marco/3472,False
23317,san_marco/9017,False
23318,san_marco/1583,False
23319,san_marco/7574,False
23320,san_marco/7442,False
23321,san_marco/3880,False
23322,san_marco/4245,False
23323,san_marco/277,False
23324,san_marco/4593,False
23325,san_marco/1447,False
23326,san_marco/6473,False
23327,san_marco/7683,False
23328,san_marco/8705,False
23329,san_marco/1062,False
23330,san_marco/692,False
23331,san_marco/4020,False
23332,san_marco/1024,False
23333,san_marco/838,False
23334,san_marco/5248,False
23335,san_marco/7662,False
23336,san_marco/5377,False
23337,san_marco/9207,False
23338,san_marco/8477,False
23339,san_marco/2470,False
23340,san_marco/7621,False
23341,san_marco/5338,False
23342,san_marco/3122,False
23343,san_marco/7142,False
23344,san_marco/1677,False
23345,san_marco/2808,False
23346,san_marco/6762,False
23347,san_marco/912,False
23348,san_marco/2554,False
23349,san_marco/8223,False
23350,san_marco/6499,False
23351,san_marco/1897,False
23352,san_marco/1665,False
23353,san_marco/3716,False
23354,san_marco/6506,False
23355,san_marco/6596,False
23356,san_marco/7212,False
23357,san_marco/7926,False
23358,san_marco/8326,False
23359,san_marco/807,False
23360,san_marco/9468,False
23361,san_marco/9772,False
23362,san_marco/8253,False
23363,san_marco/2558,False
23364,san_marco/5666,False
23365,san_marco/582,False
23366,san_marco/6665,False
23367,san_marco/3289,False
23368,san_marco/1091,False
23369,san_marco/2642,False
23370,san_marco/8495,False
23371,san_marco/2232,False
23372,san_marco/2337,False
23373,san_marco/4299,False
23374,san_marco/6523,False
23375,san_marco/5990,False
23376,san_marco/47,False
23377,san_marco/4248,False
23378,san_marco/7285,False
23379,san_marco/596,False
23380,san_marco/1487,False
23381,san_marco/1460,False
23382,san_marco/8301,False
23383,san_marco/4316,False
23384,san_marco/1438,False
23385,san_marco/9907,False
23386,san_marco/8134,False
23387,san_marco/7829,False
23388,san_marco/2844,False
23389,san_marco/4228,False
23390,san_marco/4994,False
23391,san_marco/6707,False
23392,san_marco/1178,False
23393,san_marco/8082,False
23394,san_marco/1225,False
23395,san_marco/3649,False
23396,san_marco/9783,False
23397,san_marco/5176,False
23398,san_marco/7626,False
23399,san_marco/2297,False
23400,san_marco/4218,False
23401,san_marco/2377,False
23402,san_marco/2840,False
23403,san_marco/6286,False
23404,san_marco/7544,False
23405,san_marco/4382,False
23406,san_marco/2961,False
23407,san_marco/2644,False
23408,san_marco/2401,False
23409,san_marco/8135,False
23410,san_marco/8370,False
23411,san_marco/9801,False
23412,san_marco/2404,False
23413,san_marco/3079,False
23414,san_marco/3000,False
23415,san_marco/9647,False
23416,san_marco/6496,False
23417,san_marco/7152,False
23418,san_marco/1116,False
23419,san_marco/5422,False
23420,san_marco/571,False
23421,san_marco/2931,False
23422,san_marco/3910,False
23423,san_marco/817,False
23424,san_marco/6864,False
23425,san_marco/1186,False
23426,san_marco/2514,False
23427,san_marco/4515,False
23428,san_marco/3908,False
23429,san_marco/3409,False
23430,san_marco/7076,False
23431,san_marco/7074,False
23432,san_marco/332,False
23433,san_marco/4690,False
23434,san_marco/960,False
23435,san_marco/3382,False
23436,san_marco/514,False
23437,san_marco/3346,False
23438,san_marco/4303,False
23439,san_marco/7782,False
23440,san_marco/384,False
23441,san_marco/8538,False
23442,san_marco/6823,False
23443,san_marco/9756,False
23444,san_marco/9645,False
23445,san_marco/7743,False
23446,san_marco/8992,False
23447,san_marco/7357,False
23448,san_marco/795,False
23449,san_marco/3971,False
23450,san_marco/8200,False
23451,san_marco/8649,False
23452,san_marco/7148,False
23453,san_marco/502,False
23454,san_marco/6463,False
23455,san_marco/4640,False
23456,san_marco/4443,False
23457,san_marco/101,False
23458,san_marco/9282,False
23459,san_marco/4294,False
23460,san_marco/5041,False
23461,san_marco/8354,False
23462,san_marco/9492,False
23463,san_marco/2728,False
23464,san_marco/9998,False
23465,san_marco/1737,False
23466,san_marco/6211,False
23467,san_marco/3757,False
23468,san_marco/5753,False
23469,san_marco/18,False
23470,san_marco/3063,False
23471,san_marco/197,False
23472,san_marco/5375,False
23473,san_marco/3251,False
23474,san_marco/2146,False
23475,san_marco/8942,False
23476,san_marco/1156,False
23477,san_marco/9224,False
23478,san_marco/9984,False
23479,san_marco/3242,False
23480,san_marco/7107,False
23481,san_marco/4869,False
23482,san_marco/6599,False
23483,san_marco/7953,False
23484,san_marco/8421,False
23485,san_marco/5743,False
23486,san_marco/8348,False
23487,san_marco/3500,False
23488,san_marco/9547,False
23489,san_marco/339,False
23490,san_marco/4105,False
23491,san_marco/6889,False
23492,san_marco/8497,False
23493,san_marco/2655,False
23494,san_marco/3138,False
23495,san_marco/5923,False
23496,san_marco/9002,False
23497,san_marco/1069,False
23498,san_marco/3082,False
23499,san_marco/3428,False
23500,san_marco/2294,False
23501,san_marco/6541,False
23502,san_marco/3295,False
23503,san_marco/1542,False
23504,san_marco/6104,False
23505,san_marco/5717,False
23506,san_marco/5032,False
23507,san_marco/1382,False
23508,san_marco/4276,False
23509,san_marco/8210,False
23510,san_marco/4171,False
23511,san_marco/8693,False
23512,san_marco/2266,False
23513,san_marco/3302,False
23514,san_marco/2884,False
23515,san_marco/8126,False
23516,san_marco/5643,False
23517,san_marco/1757,False
23518,san_marco/831,False
23519,san_marco/8155,False
23520,san_marco/4428,False
23521,san_marco/9910,False
23522,san_marco/3399,False
23523,san_marco/3855,False
23524,san_marco/2191,False
23525,san_marco/6036,False
23526,san_marco/6419,False
23527,san_marco/5527,False
23528,san_marco/4831,False
23529,san_marco/8272,False
23530,san_marco/4154,False
23531,san_marco/4242,False
23532,san_marco/3194,False
23533,san_marco/9147,False
23534,san_marco/2097,False
23535,san_marco/1858,False
23536,san_marco/5272,False
23537,san_marco/7766,False
23538,san_marco/6587,False
23539,san_marco/6980,False
23540,san_marco/2246,False
23541,san_marco/8516,False
23542,san_marco/9243,False
23543,san_marco/2375,False
23544,san_marco/3004,False
23545,san_marco/718,False
23546,san_marco/1612,False
23547,san_marco/1500,False
23548,san_marco/4862,False
23549,san_marco/2315,False
23550,san_marco/8130,False
23551,san_marco/1567,False
23552,san_marco/3735,False
23553,san_marco/2009,False
23554,san_marco/6208,False
23555,san_marco/4393,False
23556,san_marco/2134,False
23557,san_marco/4085,False
23558,san_marco/4534,False
23559,san_marco/1206,False
23560,san_marco/2369,False
23561,san_marco/3615,False
23562,san_marco/9995,False
23563,san_marco/1519,False
23564,san_marco/4600,False
23565,san_marco/210,False
23566,san_marco/6144,False
23567,san_marco/8944,False
23568,san_marco/2750,False
23569,san_marco/1229,False
23570,san_marco/3358,False
23571,san_marco/5571,False
23572,san_marco/1276,False
23573,san_marco/8038,False
23574,san_marco/5534,False
23575,san_marco/7606,False
23576,san_marco/1958,False
23577,san_marco/9867,False
23578,san_marco/7589,False
23579,san_marco/6713,False
23580,san_marco/1113,False
23581,san_marco/6454,False
23582,san_marco/4506,False
23583,san_marco/9209,False
23584,san_marco/1947,False
23585,san_marco/4716,False
23586,san_marco/9787,False
23587,san_marco/5325,False
23588,san_marco/6518,False
23589,san_marco/6834,False
23590,san_marco/3795,False
23591,san_marco/4325,False
23592,san_marco/7986,False
23593,san_marco/7946,False
23594,san_marco/7395,False
23595,san_marco/6033,False
23596,san_marco/3765,False
23597,san_marco/1805,False
23598,san_marco/3491,False
23599,san_marco/62,False
23600,san_marco/6832,False
23601,san_marco/871,False
23602,san_marco/2563,False
23603,san_marco/1367,False
23604,san_marco/894,False
23605,san_marco/8228,False
23606,san_marco/3552,False
23607,san_marco/86,False
23608,san_marco/2992,False
23609,san_marco/3511,False
23610,san_marco/7849,False
23611,san_marco/7420,False
23612,san_marco/3091,False
23613,san_marco/9022,False
23614,san_marco/9582,False
23615,san_marco/103,False
23616,san_marco/3837,False
23617,san_marco/7495,False
23618,san_marco/5045,False
23619,san_marco/9681,False
23620,san_marco/9786,False
23621,san_marco/7819,False
23622,san_marco/6999,False
23623,san_marco/5553,False
23624,san_marco/7846,False
23625,san_marco/9676,False
23626,san_marco/1327,False
23627,san_marco/6966,False
23628,san_marco/7921,False
23629,san_marco/5205,False
23630,san_marco/9003,False
23631,san_marco/4310,False
23632,san_marco/9652,False
23633,san_marco/2488,False
23634,san_marco/3600,False
23635,san_marco/5738,False
23636,san_marco/8604,False
23637,san_marco/6853,False
23638,san_marco/6448,False
23639,san_marco/7169,False
23640,san_marco/6270,False
23641,san_marco/7970,False
23642,san_marco/6822,False
23643,san_marco/4771,False
23644,san_marco/8935,False
23645,san_marco/9027,False
23646,san_marco/7223,False
23647,san_marco/4040,False
23648,san_marco/2565,False
23649,san_marco/5897,False
23650,san_marco/5956,False
23651,san_marco/4101,False
23652,san_marco/4263,False
23653,san_marco/4449,False
23654,san_marco/1136,False
23655,san_marco/7918,False
23656,san_marco/8120,False
23657,san_marco/2511,False
23658,san_marco/70,False
23659,san_marco/8177,False
23660,san_marco/8905,False
23661,san_marco/9917,False
23662,san_marco/3313,False
23663,san_marco/8743,False
23664,san_marco/1154,False
23665,san_marco/8085,False
23666,san_marco/9441,False
23667,san_marco/4037,False
23668,san_marco/8427,False
23669,san_marco/6110,False
23670,san_marco/4638,False
23671,san_marco/8882,False
23672,san_marco/1663,False
23673,san_marco/1620,False
23674,san_marco/8899,False
23675,san_marco/3501,False
23676,san_marco/8064,False
23677,san_marco/294,False
23678,san_marco/8447,False
23679,san_marco/3459,False
23680,san_marco/674,False
23681,san_marco/6128,False
23682,san_marco/3285,False
23683,san_marco/3464,False
23684,san_marco/4491,False
23685,san_marco/5874,False
23686,san_marco/2376,False
23687,san_marco/3113,False
23688,san_marco/6320,False
23689,san_marco/9175,False
23690,san_marco/8949,False
23691,san_marco/5309,False
23692,san_marco/809,False
23693,san_marco/9038,False
23694,san_marco/1552,False
23695,san_marco/5630,False
23696,san_marco/5931,False
23697,san_marco/8409,False
23698,san_marco/3551,False
23699,san_marco/6743,False
23700,san_marco/4493,False
23701,san_marco/1022,False
23702,san_marco/1570,False
23703,san_marco/282,False
23704,san_marco/9533,False
23705,san_marco/2641,False
23706,san_marco/8521,False
23707,san_marco/1883,False
23708,san_marco/9299,False
23709,san_marco/3904,False
23710,san_marco/4575,False
23711,san_marco/2676,False
23712,san_marco/7206,False
23713,san_marco/7780,False
23714,san_marco/9865,False
23715,san_marco/797,False
23716,san_marco/8408,False
23717,san_marco/1839,False
23718,san_marco/3363,False
23719,san_marco/5580,False
23720,san_marco/2283,False
23721,san_marco/5510,False
23722,san_marco/5251,False
